"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Ga0573226_01_104465_104689",428.739204913078,-9.55614326966566,3.67024420571287,-2.60368050027602,0.00922286889486918,0.0676700837422244
"Ga0573226_01_1044918_1045295",13.3646810463414,-4.07813278236589,3.50976657456059,-1.16193846392091,0.245260461688574,NA
"Ga0573226_01_1045393_1046832",0.782525312146695,-0.0976547241114014,5.75883461661889,-0.0169573760339616,0.98647061987529,NA
"Ga0573226_01_1047067_1048260",0.975234051034601,1.00037116257864,5.77056397202023,0.173357607233737,0.862370345053916,NA
"Ga0573226_01_104763_105512",49.3122319825878,-2.83153889353927,2.00714867702199,-1.41072703081489,0.15832511743762,0.220777455872502
"Ga0573226_01_1048221_1049042",43.2208592554017,-2.99867247325295,2.7902224852952,-1.07470729988605,0.282505794465701,0.358059669729784
"Ga0573226_01_1049124_1049921",4.91024395899595,-1.80066301846918,3.27624516450888,-0.549611804994179,0.582585660179645,NA
"Ga0573226_01_1050444_1050929",2.84169611638982,-1.76863208457536,4.03128639671644,-0.438726478479909,0.660859738677538,NA
"Ga0573226_01_1051317_1052099",15.9380678576549,-4.75761201477745,3.17744229522516,-1.49730870704618,0.134312950329402,NA
"Ga0573226_01_1052169_1053014",12.2653263085382,-4.23289900316055,2.81063997377788,-1.50602675641554,0.132060305174286,NA
"Ga0573226_01_1053025_1054851",17.0728977906729,-4.86599309875724,3.16832424616462,-1.53582547766306,0.124581189305707,NA
"Ga0573226_01_1054857_1055240",41.5179902060408,-5.87268477487253,3.47348078894813,-1.69072038445071,0.0908902191779091,0.14286983869136
"Ga0573226_01_1055252_1055650",44.6473783646097,-6.21276333633776,3.3477184060502,-1.85582016847943,0.0634791948340182,0.113740803894378
"Ga0573226_01_105567_105953",86.3427257215765,-7.24798837788061,3.19322389351899,-2.26980275094121,0.0232195535967787,0.0873062195970112
"Ga0573226_01_1056000_1056782",3.94802694047294,-1.74556783006523,3.32858087605678,-0.524418031306221,0.599987817881561,NA
"Ga0573226_01_1056825_1057757",3.36757330579872,-1.99763682386517,3.12074383995465,-0.640115602661639,0.522097446040208,NA
"Ga0573226_01_1057768_1058475",1.93521235999186,-1.48916385229698,4.89820474371273,-0.304022377628957,0.761110842711794,NA
"Ga0573226_01_1058543_1059253",15.2361296932188,-4.45528833994921,2.78468902125541,-1.59992311742611,0.109615640206712,NA
"Ga0573226_01_1059678_1060424",14.5348547088192,-0.474252355007121,2.14604708473345,-0.220988793014308,0.825101159149411,NA
"Ga0573226_01_1060670_1061278",14.8776693125749,-0.0364279540582199,2.7365346557608,-0.0133117093845436,0.989379106278343,NA
"Ga0573226_01_1061478_1061798",54.9380348007608,-6.59706941709851,3.20975758311687,-2.05531702823873,0.0398483936561,0.097606177719436
"Ga0573226_01_106176_109634",2.55226807395176,-2.17788684606705,3.71817526970097,-0.585740770160682,0.558049731846116,NA
"Ga0573226_01_1061888_1063819",4.42401493156976,-2.77247559855615,3.03341448480698,-0.913978492699311,0.360728146945732,NA
